"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length"
20263,431148,"Kazmir, Scott",20263,100,0.25,0.163,0.291,0.413,0.324,0.318,0.247,1120,4482,86.8,13.1,2007,87.9,85.93,2089,9474,10753,-2,5.69,109,150,108,147,294,319,289,"-9.6","9.6",,
20067,501957,"Tillman, Chris",20067,100,0.26,0.181,0.287,0.441,0.335,0.35,0.272,1157,4445,89.6,12.7,2150,87.5,87.63,1699,9113,10930,0.09999999999999432,6.31,108,153,117,147,297,311,296,"-76.2","76.2",,
20034,475416,"Masterson, Justin",20034,100,0.26,0.118,0.312,0.378,0.322,0.334,0.252,1192,4593,88.5,4.9,1970,89.8,85.29,1883,8969,10982,-4.5,6.4,111,148,106,145,280,305,291,"-23.1","23.1",,
19863,592351,"Gray, Jon",19863,100,0.256,0.16,0.313,0.417,0.318,0.314,0.252,1202,4687,88.5,10.7,2161,90.8,91.21,2456,9501,10351,0.4000000000000057,6.45,113,151,115,148,300,325,302,"-9.8","9.8","70.100958505","7.253452445"
19861,605483,"Snell, Blake",19861,100,0.211,0.132,0.288,0.343,0.285,0.295,0.216,869,4110,87.4,12.5,2310,90.2,90.59,2988,8953,10908,0.3999999999999915,6.65,109,153,117,147,298,322,294,"131.9","-131.9","67.696396242","7.286661994"
19809,518633,"Duffy, Danny",19809,100,0.25,0.159,0.295,0.409,0.317,0.325,0.251,1121,4486,88.4,16.2,2275,89,89.38,2185,9457,10342,0.4000000000000057,6.61,109,152,113,143,299,320,294,"8.2","-8.2",,
19775,592767,"Smyly, Drew",19775,100,0.25,0.189,0.292,0.44,0.322,0.321,0.245,1108,4425,87.6,17.5,2078,86.1,84.69,2356,9357,10398,-1.3999999999999915,5.54,108,152,115,147,300,323,292,"8.2","-8.2","67.933472241","7.364294754"
19714,434578,"Saunders, Joe",19714,100,0.283,0.167,0.301,0.45,0.344,,,1355,4788,,,,86.8,,1325,8665,10987,,,,,,,,,,"-81.1","81.1",,
19711,519043,"Moore, Matt",19711,100,0.249,0.165,0.294,0.415,0.322,0.329,0.249,1111,4458,88.5,16,2229,89.2,87.89,2273,9346,10335,-1.2999999999999972,5.94,108,150,112,146,296,319,294,"-27.6","27.6","69.62250638","7.245673359"
19646,488768,"Cashner, Andrew",19646,100,0.259,0.152,0.295,0.41,0.321,0.338,0.267,1180,4558,88.8,10.7,2070,90.9,89.06,1725,8869,10707,-1.8000000000000114,5.51,108,151,112,147,292,317,295,"-25.5","25.5",,
19589,593958,"Rodriguez, Eduardo",19589,100,0.248,0.153,0.303,0.401,0.309,0.304,0.236,1091,4399,86.6,13,2134,90.5,90.13,2264,9323,10261,-0.4000000000000057,6.06,108,151,115,147,290,321,289,"17.6","-17.6","69.059304508","6.984056218"
19507,133225,"Dempster, Ryan",19507,100,0.25,0.152,0.299,0.401,0.319,,,1112,4456,,,,87.9,,2201,8864,10587,,,,,,,,,,"30.5","-30.5",,
19243,543699,"Roark, Tanner",19243,100,0.254,0.149,0.292,0.404,0.311,0.326,0.258,1124,4419,87.5,11.8,2158,88.1,87.15,1816,8771,10439,-1,5.82,111,151,113,148,293,312,292,"31","-31",,
19068,477003,"Niese, Jonathon",19068,100,0.275,0.147,0.316,0.422,0.33,0.332,0.268,1284,4672,88.3,5.9,1991,86.4,85.99,1555,8784,10228,-0.4000000000000057,6.25,111,149,110,145,297,309,288,"-60.8","60.8",,
19010,448179,"Hill, Rich",19010,100,0.232,0.15,0.29,0.382,0.305,0.306,0.229,988,4252,87.3,15,2531,81.7,80.87,2000,8450,10528,-0.7999999999999972,6.11,107,152,112,147,297,320,294,"33.4","-33.4","68.983001818","7.423580909"
18944,430599,"Blanton, Joe",18944,100,0.274,0.176,0.309,0.45,0.332,0.299,0.245,1275,4659,88,15.2,2177,86.5,86.2,1872,8724,10090,-0.29999999999999716,5.71,112,151,112,147,297,317,295,"-26.9","26.9",,
18859,571666,"Fiers, Mike",18859,100,0.254,0.182,0.287,0.436,0.322,0.331,0.256,1125,4424,88.3,14.9,2262,85,84.47,1781,8747,10087,-0.5,5.95,109,149,114,149,291,319,293,"20.9","-20.9",,
18853,445926,"Chavez, Jesse",18853,100,0.261,0.168,0.305,0.429,0.322,0.322,0.257,1149,4402,88.5,12.1,2228,89.1,88.56,1837,8563,10190,-0.5,6.01,110,151,113,148,298,321,297,"-34.5","34.5","69.609222364","7.106603967"
18834,592836,"Walker, Taijuan",18834,100,0.245,0.167,0.281,0.412,0.314,0.325,0.251,1067,4355,89,12,2024,89.8,89.27,1905,8644,10173,-0.5,6.06,111,152,114,148,296,321,297,"-2.4","2.4","70.939211959","7.26325251"
18817,218596,"Hudson, Tim",18817,100,0.249,0.117,0.28,0.367,0.297,0.346,0.29,1198,4802,90.1,4.4,2000,87.1,83.84,1715,8781,9935,-3.299999999999997,5.46,112,149,109,146,293,319,294,"78.6","-78.6",,
18668,640455,"Manaea, Sean",18668,100,0.244,0.164,0.288,0.408,0.308,0.318,0.25,1081,4429,89.3,13.2,1847,88.1,88.95,2323,9357,9310,0.8000000000000114,6.91,108,151,117,148,299,323,297,"18.3","-18.3","68.992795671","6.973501107"
18651,502624,"Anderson, Chase",18651,100,0.252,0.194,0.281,0.447,0.33,0.325,0.248,1054,4175,86.8,16,2212,87.6,86.6,1950,8748,9888,-1,5.65,110,153,115,149,300,318,293,"-38.8","38.8","70.204519244","7.434558585"
18438,452718,"Kendrick, Kyle",18438,100,0.282,0.175,0.298,0.457,0.345,0.36,0.283,1295,4594,88.8,12.7,2121,87.6,85.15,1273,8412,9935,-2.5,5.43,111,149,113,146,300,319,300,"-112.2","112.2",,
18412,502009,"Latos, Mat",18412,100,0.241,0.14,0.286,0.381,0.298,0.336,0.264,1053,4374,88,11,1935,89,87.15,1990,8656,9642,-1.9000000000000057,5.97,109,150,106,147,296,314,289,"71.5","-71.5",,
18370,429781,"Correia, Kevin",18370,100,0.285,0.16,0.307,0.445,0.342,0.384,0.34,1284,4504,90.7,10.3,2223,87.6,84.81,1345,8380,9897,-2.799999999999997,5.93,110,152,110,146,288,311,293,"-87.3","87.3",,
18350,607074,"Rodón, Carlos",18350,100,0.234,0.154,0.296,0.388,0.305,0.3,0.225,937,4004,88.9,15.8,2256,90.8,90.18,2401,8764,9580,-0.5999999999999943,6.01,108,150,112,147,296,318,288,"21.1","-21.1","69.800741142","7.306390769"
18274,434643,"Rodriguez, Wandy",18274,100,0.256,0.152,0.3,0.408,0.317,0.344,0.278,1092,4265,89.5,12.8,2322,84.7,82.74,1601,8120,10068,-2,5.69,107,150,111,145,292,316,301,"8.7","-8.7",,
18259,430904,"Maholm, Paul",18259,100,0.277,0.143,0.309,0.42,0.332,,,1239,4481,,,,84.3,,1325,8141,10030,,,,,,,,,,"-34.3","34.3",,
18038,136880,"Halladay, Roy",18038,100,0.244,0.12,0.294,0.364,0.284,,,1126,4616,,,,88.1,,1957,8864,9128,,,,,,,,,,"159.6","-159.6",,
18024,474463,"Anderson, Brett",18024,100,0.274,0.137,0.308,0.411,0.319,0.335,0.277,1227,4475,88.9,2.3,1942,86.7,85.2,1440,8072,9914,-1.5,5.63,108,150,114,147,298,319,294,"-10.6","10.6",,
17955,605135,"Bassitt, Chris",17955,100,0.241,0.138,0.289,0.379,0.302,0.308,0.241,1013,4207,87,12.6,2163,87.2,87.15,1801,8330,9619,0,6.24,110,150,117,149,295,323,297,"61.9","-61.9","69.099213232","6.970513896"
17853,448802,"García, Jaime",17853,100,0.259,0.137,0.305,0.396,0.312,0.313,0.248,1161,4477,88.2,5.2,2324,86.8,86.48,1941,8312,9490,-0.29999999999999716,5.95,107,149,110,146,297,314,292,"17.3","-17.3",,
17791,542881,"Anderson, Tyler",17791,100,0.252,0.178,0.286,0.43,0.318,0.309,0.244,1070,4252,85.9,15.6,2173,86.2,85.94,2243,8985,8801,-0.29999999999999716,6.03,108,151,115,146,303,322,296,"-10.2","10.2","70.288200824","7.423851171"
17588,605200,"Davies, Zach",17588,100,0.264,0.164,0.295,0.428,0.325,0.337,0.272,1070,4059,87.4,10.5,2069,85.1,84.59,1537,7567,10018,-0.5,6.02,109,153,116,149,301,318,295,"-38.4","38.4",,
17581,451584,"Davis, Wade",17581,100,0.238,0.141,0.29,0.379,0.306,0.299,0.218,924,3881,87.2,14.7,2484,90.4,90.6,1851,8086,9459,0.19999999999998863,5.98,114,152,112,146,299,320,300,"50.5","-50.5",,
17532,150116,"Wolf, Randy",17532,100,0.267,0.166,0.298,0.433,0.336,0.376,0.304,1095,4095,89,10.3,2040,83.2,82.39,1396,8053,9425,-0.7999999999999972,5.71,105,150,111,146,286,306,277,"-45.4","45.4",,
17527,601713,"Pivetta, Nick",17527,100,0.249,0.194,0.303,0.443,0.327,0.316,0.236,964,3869,89.4,14.5,2417,88.8,89.16,2128,8387,9139,0.4000000000000057,6.62,110,153,115,149,292,324,294,"-42.1","42.1","69.536596221","7.179949083"
17466,433584,"Hernandez, Roberto",17466,100,0.272,0.156,0.294,0.428,0.34,0.329,0.282,1125,4136,88.1,7.6,1890,90.1,87.31,1410,7901,9484,-2.799999999999997,6.66,108,148,110,147,279,307,283,"-106.2","106.2",,
17411,547943,"Ryu, Hyun Jin",17411,100,0.252,0.145,0.3,0.397,0.299,0.303,0.253,1062,4215,87.5,9.5,1969,84.7,84.46,1868,8158,9230,-0.20000000000000284,6.46,109,153,115,147,297,318,291,"74.9","-74.9",,
17362,607536,"Freeland, Kyle",17362,100,0.279,0.175,0.312,0.454,0.339,0.332,0.267,1178,4221,88,10.5,2200,87.7,88.44,1631,8228,9134,0.7000000000000028,6.49,109,152,118,145,304,327,301,"-39.4","39.4","70.898410803","7.370236803"
17351,612672,"Chen, Wei-Yin",17351,100,0.266,0.181,0.297,0.447,0.326,0.314,0.253,1112,4188,87.9,15.1,2052,87.8,86.81,1660,8514,8822,-1,5.91,107,150,113,147,297,314,291,"-22.4","22.4",,
17314,592791,"Taillon, Jameson",17314,100,0.253,0.166,0.294,0.419,0.309,0.307,0.249,1062,4192,87.9,13.6,2394,89.7,89.99,1894,8506,8802,0.29999999999999716,6.45,111,152,115,150,298,322,294,"30.1","-30.1","70.051755128","7.338175949"
17240,608337,"Giolito, Lucas",17240,100,0.232,0.19,0.277,0.422,0.314,0.312,0.235,891,3842,88.2,15.8,2007,87.9,88.49,2366,8228,9012,0.5999999999999943,6.65,110,151,113,148,298,320,296,"-17.4","17.4",,
17167,502327,"Santiago, Héctor",17167,100,0.243,0.174,0.278,0.417,0.327,0.337,0.242,878,3612,89.2,20.8,2125,87.9,86.07,1599,7587,9538,-1.8000000000000114,5.46,108,149,110,147,296,317,295,"-10.4","10.4",,
17074,571945,"Mikolas, Miles",17074,100,0.26,0.157,0.289,0.417,0.308,0.321,0.268,1097,4221,88.2,11.3,2305,88.2,88.12,1574,8473,8594,-0.10000000000000853,6.26,114,151,113,149,299,320,300,"7.3","-7.3","70.708925033","7.199507139"
17000,425856,"Floyd, Gavin",17000,100,0.253,0.149,0.29,0.402,0.314,0.29,0.22,1034,4093,89.2,12.4,2207,87.9,89.58,1701,7757,9151,1.6999999999999886,6.74,111,151,116,146,293,312,289,"15.9","-15.9",,
16911,571760,"Heaney, Andrew",16911,100,0.249,0.189,0.298,0.438,0.322,0.319,0.242,971,3898,88.9,15.6,2385,87.8,87.12,2252,8252,8655,-0.7000000000000028,6.05,110,151,115,147,300,321,295,"-22.6","22.6","70.183333122","7.289808834"
16879,277417,"Beckett, Josh",16879,100,0.251,0.162,0.295,0.413,0.316,,,1015,4040,,,,89,,1657,7785,9041,,,,,,,,,,"28.8","-28.8",,
16829,547888,"Tanaka, Masahiro",16829,100,0.242,0.176,0.281,0.417,0.3,0.308,0.25,1021,4226,88.5,9.8,2029,87.2,86.18,2266,8457,8371,-1,5.69,109,153,114,147,294,321,290,"60.5","-60.5",,
16784,543521,"McHugh, Collin",16784,100,0.247,0.146,0.301,0.393,0.304,0.292,0.233,957,3880,86.6,13.9,2462,84.7,84.49,2011,7913,8843,-0.20000000000000284,6.35,109,150,115,149,287,316,289,"54.6","-54.6",,
16760,475243,"Wood, Travis",16760,100,0.248,0.16,0.285,0.408,0.318,0.325,0.253,950,3826,88.9,16.7,2079,86.7,85.7,1399,7848,8831,-1,5.42,110,150,109,147,292,311,292,"-37","37",,
16755,407890,"Lewis, Colby",16755,100,0.252,0.174,0.283,0.427,0.318,0.329,0.265,1025,4063,89.1,18.1,2194,86.1,84.01,1549,7715,9014,-2.0999999999999943,5.49,108,151,110,147,296,322,303,"-4.4","4.4",,
16636,605397,"Musgrove, Joe",16636,100,0.243,0.164,0.293,0.406,0.304,0.3,0.239,971,4003,87.5,11.2,2514,87.7,87.18,2121,8152,8483,-0.5,5.92,112,153,120,148,297,321,298,"59","-59","69.817544","7.24772702"
16564,458708,"Tomlin, Josh",16564,100,0.273,0.208,0.289,0.481,0.331,0.339,0.28,1181,4332,88.5,14.4,2467,84.9,83.4,1545,8143,8375,-1.5,5.42,109,152,114,149,295,316,293,"-72.3","72.3",,
16523,628317,"Maeda, Kenta",16523,100,0.234,0.167,0.287,0.4,0.298,0.289,0.228,889,3805,86.8,14.6,2210,85.6,85.13,2329,7998,8505,-0.5,5.94,112,153,115,147,296,324,295,"26","-26","69.516854437","7.453405929"
16371,217096,"Zito, Barry",16371,100,0.268,0.157,0.299,0.425,0.337,0.475,0.33,987,3687,86,13.3,2028,80.3,79.19,1305,7072,9180,-1.0999999999999943,6.49,105,151,110,145,303,323,292,"-65.6","65.6",,
16346,451532,"Billingsley, Chad",16346,100,0.256,0.126,0.313,0.383,0.314,0.365,0.315,958,3737,89.6,12,2167,88.3,86.98,1619,7329,8915,-1.2999999999999972,5.85,110,151,110,147,287,312,289,"17.5","-17.5",,
16190,572020,"Paxton, James",16190,100,0.242,0.148,0.302,0.39,0.3,0.294,0.231,885,3662,89.3,13.5,2128,91.2,90.99,2096,7869,8298,-0.20000000000000284,6.34,107,151,113,147,294,318,287,"55.4","-55.4","69.490223825","7.065765615"
16117,501381,"Pineda, Michael",16117,100,0.254,0.172,0.3,0.426,0.309,0.311,0.253,990,3899,88.9,11.5,1995,89.8,89.32,2114,8156,7946,-0.5,6.38,107,153,112,146,295,323,291,"33.1","-33.1",,
16071,518774,"Harvey, Matt",16071,100,0.258,0.157,0.304,0.416,0.314,0.324,0.258,990,3832,88.7,11.7,2206,91.5,90.29,1790,7800,8252,-1.2000000000000028,5.94,112,151,112,147,295,314,295,"-16.3","16.3",,
16065,572070,"Richards, Garrett",16065,100,0.246,0.131,0.293,0.377,0.305,0.319,0.246,922,3748,88.9,8.1,2609,92,90.66,1835,7446,8573,-1.2999999999999972,5.81,112,151,114,148,296,323,301,"9.8","-9.8",,
16045,608566,"Márquez, Germán",16045,100,0.257,0.176,0.307,0.433,0.319,0.314,0.252,1014,3946,89.4,7.5,2293,90.7,89.38,1954,7798,8247,-1.2999999999999972,5.3,113,152,115,147,302,327,303,"-2.6","2.6","73.505411613","7.636502581"
16023,571927,"Matz, Steven",16023,100,0.263,0.168,0.313,0.432,0.324,0.31,0.25,958,3636,88.3,9.8,2193,89.1,89.21,1687,7431,8580,0.10000000000000853,6.43,110,151,113,146,298,317,293,"-14.8","14.8","69.082587265","6.962154395"
15769,117955,"Lowe, Derek",15769,100,0.281,0.126,0.316,0.407,0.325,,,1066,3795,,,,86.8,,1279,6734,8909,,,,,,,,,,"-20.3","20.3",,
15730,543548,"Milone, Tommy",15730,100,0.274,0.191,0.297,0.465,0.334,0.336,0.269,1040,3800,87.1,14.9,2075,83.9,82.82,1494,7254,8435,-1.1000000000000085,6.07,107,151,113,145,295,314,290,"-76.2","76.2",,
15602,593372,"Martinez, Carlos",15602,100,0.243,0.121,0.303,0.364,0.301,0.299,0.231,901,3707,87,7.2,2062,91.3,89.54,1775,7405,8141,-1.7999999999999972,5.39,111,148,109,147,294,314,297,"53.6","-53.6",,
15600,570632,"Ureña, José",15600,100,0.267,0.168,0.29,0.436,0.332,0.337,0.267,970,3627,88.5,9.6,2111,92,91.66,1510,7293,8280,-0.29999999999999716,6.17,109,151,112,148,298,324,297,"-61.9","61.9","70.439405074","7.460616891"
15488,622663,"Severino, Luis",15488,100,0.237,0.158,0.291,0.395,0.303,0.304,0.239,838,3539,87.9,10.9,2289,92.6,92.3,1872,7552,7932,-0.29999999999999716,6.18,110,152,116,148,295,323,291,"27","-27","69.388410894","6.995116204"
15454,502085,"Robertson, David",15454,100,0.206,0.12,0.293,0.326,0.272,0.276,0.203,686,3329,88.4,12.6,2611,89.1,88.98,1959,6640,8713,-0.09999999999999432,6.52,111,151,113,148,296,320,293,"151.2","-151.2","69.161499144","7.113153032"
15298,592789,"Syndergaard, Noah",15298,100,0.25,0.14,0.309,0.39,0.296,0.287,0.237,933,3733,86.6,9.6,2068,92.6,92.96,2023,7645,7616,0.4000000000000057,6.6,112,151,112,147,293,315,295,"72.1","-72.1",,
15281,519141,"Pomeranz, Drew",15281,100,0.244,0.155,0.299,0.399,0.314,0.307,0.229,798,3270,88.3,12.8,2315,87.5,84.93,1649,6890,8361,-2.5999999999999943,5.07,108,150,113,146,290,321,293,"17","-17",,
15245,523260,"Kelly, Joe",15245,100,0.248,0.123,0.302,0.371,0.309,0.31,0.238,846,3409,88.5,6,2370,92.2,92.06,1483,6658,8562,-0.10000000000000853,5.92,111,151,114,147,290,318,293,"20.9","-20.9","67.719129788","6.99017037"
15244,435043,"Duke, Zach",15244,100,0.284,0.148,0.317,0.431,0.336,0.289,0.217,1059,3735,86.6,5,2015,84.6,83.57,1294,7049,8147,-1,5.84,109,148,110,145,291,313,290,"-34.5","34.5",,
15242,621107,"Eflin, Zach",15242,100,0.262,0.176,0.302,0.437,0.314,0.299,0.244,1017,3885,87.2,11.7,2170,88.9,89.26,1607,7459,7780,0.3999999999999915,6.54,109,151,115,148,296,323,295,"11.8","-11.8","69.436343788","7.259775612"
15201,592866,"Williams, Trevor",15201,100,0.268,0.179,0.303,0.447,0.331,0.326,0.259,953,3557,87.2,13.7,2084,87.7,88.54,1529,7313,7888,0.7999999999999972,6.7,111,151,116,148,302,323,300,"-17.5","17.5","70.310509122","7.205193268"
15163,503449,"Peralta, Wily",15163,100,0.274,0.153,0.308,0.428,0.337,0.343,0.268,958,3492,88.8,8,1851,91.3,89.63,1407,6816,8330,-1.7000000000000028,5.86,109,152,113,147,299,319,294,"-56.4","56.4",,
15143,605164,"Bundy, Dylan",15143,100,0.256,0.201,0.291,0.457,0.329,0.317,0.244,902,3530,88.2,16.6,2300,86.2,85.27,1885,7436,7688,-0.9000000000000057,5.76,109,155,116,148,299,322,297,"-26.4","26.4",,
15124,285064,"Vogelsong, Ryan",15124,100,0.256,0.152,0.296,0.408,0.321,0.343,0.262,889,3476,88.2,12.9,1982,87.2,87.32,1157,6525,8524,0.09999999999999432,6.39,112,149,110,147,292,312,292,"-17.9","17.9",,
15092,571510,"Boyd, Matthew",15092,100,0.256,0.197,0.296,0.453,0.328,0.312,0.237,882,3447,87.6,18.5,2269,85.5,85.15,1867,7349,7743,-0.4000000000000057,6.09,107,151,113,146,299,324,290,"-47.2","47.2","69.368115092","7.455945767"
15019,475115,"Ross, Tyson",15019,100,0.249,0.119,0.306,0.368,0.31,0.317,0.242,840,3370,87.8,6,2511,90.1,87.9,1645,6574,8387,-2.1999999999999886,5.42,110,149,110,146,295,315,296,"-6.8","6.8",,
14985,453281,"LeBlanc, Wade",14985,100,0.269,0.19,0.293,0.46,0.336,0.333,0.268,977,3627,87.6,14.8,1848,82.4,82,1413,6795,8135,-0.4000000000000057,6.13,108,153,114,147,297,318,291,"-51.2","51.2",,
14956,543101,"DeSclafani, Anthony",14956,100,0.262,0.169,0.303,0.431,0.318,0.314,0.252,949,3627,88.6,11.5,2097,90.4,90.73,1591,7135,7782,0.29999999999999716,6.43,113,151,112,148,294,315,293,"1.9","-1.9",,
14916,435221,"McCarthy, Brandon",14916,100,0.27,0.146,0.308,0.416,0.317,0.312,0.252,1020,3772,87.2,11.5,2300,88.8,88.64,1246,7169,7691,-0.20000000000000284,5.76,111,151,110,147,297,320,297,"-11.2","11.2",,
14886,543022,"Chatwood, Tyler",14886,100,0.263,0.142,0.303,0.405,0.335,0.332,0.252,867,3299,87.6,4.6,2474,90.9,90.91,1270,6382,8463,0,5.99,111,151,112,148,298,321,299,"-47.4","47.4",,
14863,594835,"Gonzales, Marco",14863,100,0.265,0.172,0.293,0.437,0.322,0.327,0.265,960,3628,87.7,14.6,2185,84.5,84.37,1403,7190,7671,-0.09999999999999432,6.24,107,152,115,146,296,320,289,"-11","11","70.73297313","7.299629522"
14814,460024,"Hochevar, Luke",14814,100,0.263,0.171,0.297,0.434,0.332,0.296,0.222,941,3584,86.8,17.6,2369,88.9,89.34,1454,6831,7928,0.3999999999999915,6.19,111,150,113,144,294,313,293,"-63.3","63.3",,
14794,445276,"Jansen, Kenley",14794,100,0.182,0.119,0.265,0.3,0.243,0.245,0.182,606,3336,85.7,21.3,2543,92.1,93.16,2451,7604,7151,1.1000000000000085,6.99,115,154,114,148,296,320,297,"213.9","-213.9","68.602738024","6.90174174"
14722,571946,"Miller, Shelby",14722,100,0.247,0.146,0.288,0.392,0.312,0.322,0.246,829,3361,88.7,12.5,2240,90.6,91.48,1434,6924,7741,0.9000000000000057,6.77,111,149,112,147,296,318,298,"-5.2","5.2","68.092516011","6.962915246"
14635,656302,"Cease, Dylan",14635,100,0.223,0.153,0.293,0.376,0.299,0.298,0.219,687,3079,88.3,15,2612,89.9,89.62,2143,6783,7852,-0.30000000000001137,6.11,111,150,114,149,298,323,298,"35.4","-35.4","68.829941458","7.329455219"
14481,608331,"Fried, Max",14481,100,0.241,0.119,0.3,0.361,0.288,0.29,0.238,831,3441,86.4,5.1,2268,87,87.08,1759,6860,7621,0.09999999999999432,6.29,108,151,117,149,306,324,294,"104.4","-104.4","68.805464964","7.126383684"
14463,456068,"González, Miguel",14463,100,0.257,0.171,0.281,0.428,0.325,0.333,0.267,887,3446,88.3,15.2,2234,87.9,86.59,1300,6971,7453,-1.3000000000000114,5.69,110,153,112,147,293,309,292,"-19.2","19.2",,
14457,664285,"Valdez, Framber",14457,100,0.229,0.116,0.286,0.345,0.289,0.302,0.235,796,3480,90.1,-1.1,2365,88.4,87.49,1719,6520,7937,-0.9000000000000057,5.87,108,152,115,148,293,321,293,"84.8","-84.8","70.313073836","7.367626117"
14375,669203,"Burnes, Corbin",14375,100,0.212,0.128,0.277,0.34,0.27,0.276,0.217,704,3318,86.7,9.8,2655,91.2,91.67,2235,6841,7533,0.5,6.43,112,152,118,148,298,321,296,"106.8","-106.8","68.953567498","7.424493465"
14366,461325,"Clippard, Tyler",14366,100,0.196,0.155,0.242,0.351,0.277,0.288,0.202,605,3085,86.3,23.9,2098,86.2,83.9,2071,7053,7255,-2.299999999999997,5.96,110,151,113,147,295,320,295,"116","-116",,
14275,518886,"Kimbrel, Craig",14275,100,0.169,0.114,0.265,0.283,0.25,0.28,0.187,499,2946,89.9,17.6,2433,93.5,93.42,2371,6527,7728,-0.09999999999999432,6.49,113,151,115,148,292,322,296,"169.9","-169.9","69.088616619","6.998732579"
14235,656756,"Montgomery, Jordan",14235,100,0.254,0.15,0.301,0.404,0.308,0.315,0.256,879,3455,87.3,11.7,2144,87.1,87.26,1863,6970,7265,0.20000000000000284,6.43,109,151,117,147,301,321,290,"19.9","-19.9","69.841322693","7.444884858"
14222,656427,"Flaherty, Jack",14222,100,0.225,0.154,0.287,0.38,0.297,0.306,0.234,696,3087,87.2,12.9,2281,88.1,88.85,1965,6547,7674,0.8000000000000114,6.69,113,150,114,149,297,321,298,"57.5","-57.5","69.641328598","7.421537144"
14176,543339,"Hudson, Daniel",14176,100,0.239,0.149,0.288,0.388,0.301,0.306,0.228,778,3261,88,16.2,2435,91.7,92.53,1828,6948,7204,0.7999999999999972,6.2,111,151,117,148,302,321,299,"49.1","-49.1","70.845601436","7.341005"
14150,592314,"Foltynewicz, Mike",14150,100,0.255,0.194,0.292,0.448,0.329,0.32,0.247,822,3229,88.5,14.2,2285,90.5,90.17,1482,6615,7527,-0.29999999999999716,6.09,108,150,111,149,297,319,293,"-27","27",,
14145,488984,"Hunter, Tommy",14145,100,0.263,0.169,0.287,0.431,0.32,0.302,0.247,949,3613,87.4,9.8,2484,90,92.03,1262,7023,7068,2,6.23,111,152,115,148,295,319,294,"14.3","-14.3",,
14041,641154,"López, Pablo",14041,100,0.24,0.157,0.296,0.397,0.3,0.293,0.233,795,3310,86.9,11,2179,89.8,90.85,1920,7095,6946,1.1000000000000085,6.94,110,151,117,149,298,322,293,"55.1","-55.1","69.380008656","7.146457271"
13997,547973,"Chapman, Aroldis",13997,100,0.168,0.094,0.284,0.262,0.251,0.264,0.175,471,2802,87,12.6,2355,96.2,96.72,2434,6549,7444,0.5,6.92,110,150,113,147,299,321,290,"158.8","-158.8","68.884720025","7.064698088"
13982,489334,"Stammen, Craig",13982,100,0.254,0.146,0.298,0.4,0.305,0.286,0.237,871,3427,87.2,6.4,2199,88.5,89.53,1596,6491,7423,1,6.58,112,152,120,147,298,320,303,"36.5","-36.5",,
13961,547179,"Lorenzen, Michael",13961,100,0.242,0.147,0.28,0.389,0.311,0.317,0.248,775,3197,87.5,10.1,2355,90.7,89.88,1547,6554,7375,-0.7999999999999972,5.8,113,149,114,148,295,316,292,"32.9","-32.9","70.434363637","7.273774869"
13758,150302,"Marquis, Jason",13758,100,0.28,0.156,0.302,0.436,0.343,0.309,0.259,943,3364,90.1,7.1,1705,87.1,84.79,1026,5920,7766,-2.299999999999997,6.07,113,144,105,147,290,302,286,"-61.3","61.3",,
13740,605182,"Clevinger, Mike",13740,100,0.229,0.161,0.281,0.39,0.303,0.309,0.232,698,3048,87.3,16.4,2205,88.1,88.74,1766,6310,7427,0.6000000000000085,6.61,110,153,114,149,290,316,295,"65.8","-65.8","70.969442518","7.42933964"
13734,645261,"Alcantara, Sandy",13734,100,0.23,0.138,0.274,0.368,0.289,0.3,0.238,780,3385,87.4,7.2,2262,93.5,92.66,1820,7134,6599,-0.7999999999999972,5.89,110,152,116,149,299,319,294,"71.2","-71.2",,
13676,548389,"Stripling, Ross",13676,100,0.259,0.174,0.298,0.433,0.313,0.313,0.256,865,3334,88.5,11.3,2202,86.9,86.31,1478,6494,7166,-0.6000000000000085,5.87,111,155,117,147,296,320,296,"20.9","-20.9","69.958110833","7.235307376"
13634,573185,"Straily, Dan",13634,100,0.246,0.202,0.27,0.448,0.33,0.339,0.255,751,3058,88.7,18.7,2150,86.8,86.21,1567,6470,7132,-0.5999999999999943,6.16,109,150,109,149,294,320,296,"-34","34",,
13569,453646,"Villanueva, Carlos",13569,100,0.256,0.175,0.296,0.431,0.323,0.323,0.264,823,3209,88.7,14.4,2025,84.1,84.07,1535,6117,7330,0,6.06,108,150,113,146,292,312,295,"-0.2","0.2",,
13518,453192,"Miller, Andrew",13518,100,0.228,0.128,0.31,0.356,0.3,0.258,0.185,671,2938,86.2,10.7,2343,88.2,87.91,1664,5891,7588,-0.29999999999999716,6.69,107,150,110,147,293,317,292,"46.4","-46.4",,
13495,453344,"Morrow, Brandon",13495,100,0.236,0.148,0.293,0.384,0.308,0.283,0.241,716,3035,89.3,11,2283,91.7,93.3,1590,6362,7108,1.5999999999999943,6.21,112,151,110,147,298,318,295,"12.5","-12.5",,
